date,AAL,AAMRQ,AAPL,ABI
2012-10-17,10.9529140443909,0.37,19.6756956709994,17.2
2012-10-18,11.0471732013995,0.367,19.3102226035893,17.2
2012-10-19,10.8115253088781,0.366,18.6142927297877,17.2
2012-10-22,11.2356915154165,0.3669,19.3526499072991,17.2
2012-10-23,11.395932082331,0.366,18.7215941279615,16.97
2012-10-24,11.6598577219549,0.368,18.82765017794,16.97
2012-10-25,11.2828210939208,0.363,18.6050747112838,16.97
2012-10-26,11.2356915154165,0.365,18.4360370077262,16.5001
2012-10-31,11.4807653236387,0.38,18.1710952838404,16.5001
2012-11-01,11.8295242045702,0.379,18.2083305844128,16.12
2012-11-02,11.8106723731685,0.38,17.605804877577,16.4
2012-11-05,11.9143574458779,0.38,17.844530190559,16.5
2012-11-06,11.9426351929805,0.3766,17.790455218435,17.4999
2012-11-07,11.8672278673737,0.37,17.112912544457,16.53
2012-11-08,12.2725422425103,0.37,16.4918232729705,16.04
2012-11-09,11.8860796987754,0.3601,16.7773441928614,15.95
2012-11-12,11.5844503963481,0.38,16.6476177169067,15.95
2012-11-13,11.8672278673737,0.371,16.6497031543452,15.95
2012-11-14,11.3205247567242,0.376,16.4651419410365,15.76
2012-11-15,11.3676543352285,0.376,16.1198180357764,15.66
2012-11-16,11.0848768642029,0.363,16.1829331864891,15.66
2012-11-19,11.3770802509293,0.374,17.3499194425246,16.37
2012-11-20,11.7729687103651,0.383,17.2022030018429,15.47
2012-11-21,11.7541168789634,0.427,17.2263266060949,15.47
2012-11-23,11.782394626066,0.45,17.5268749428222,15.47
2012-11-26,12.1782830855018,0.529,18.0798225460052,15.95
2012-11-27,11.9897647714847,0.495,17.9341486072853,15.78
2012-11-28,12.2254126640061,0.464,17.8777191236549,16.0
2012-11-29,12.2536904111086,0.459,18.0746089524089,16.3
2012-11-30,12.1500053383992,0.502,17.9494827060979,16.3
2012-12-03,11.9332092772796,0.5,17.9773907659369,16.3
2012-12-04,11.6692836376557,0.5025,17.6601405287829,16.79
2012-12-05,11.4147839137327,0.505,16.5237887353553,16.79
2012-12-06,11.8860796987754,0.51,16.7830024753233,16.03
2012-12-07,12.036894349989,0.574,16.3538163836569,16.03
2012-12-10,12.0463202656899,0.575,16.2486520671802,16.01
2012-12-11,12.1405794226984,0.595,16.6033941759311,17.0
2012-12-12,11.970912940083,0.652,16.530158520002,17.0
2012-12-13,12.2254126640061,0.762,16.2446376001111,17.26
2012-12-14,12.0934498441941,0.786,15.6344631401594,16.36
2012-12-17,12.0557461813907,0.8485,15.911580973901,16.14
2012-12-18,12.2065608326044,0.887,16.3737507121133,16.14
2012-12-19,12.7061343647496,0.949,16.1409790921378,16.14
2012-12-20,12.7626898589547,0.856,16.0005248806537,16.4
2012-12-21,12.6684307019461,0.81,15.9269150727136,16.25
2012-12-24,12.5647456292368,0.77,15.9526150223236,16.25
2012-12-26,12.4704864722282,0.8099,15.7327700476471,16.311
2012-12-27,12.3479495681171,0.79,15.7959618688539,16.311
2012-12-28,12.0557461813907,0.7909,15.6281822932857,16.311
2012-12-31,12.7249861961513,0.795,16.3207836679948,17.12
2013-01-02,13.1774301497922,0.859,16.8377605421831,17.44
2013-01-03,12.8758008473649,0.836,16.62510419303,17.44
2013-01-04,13.8843738273561,0.8667,16.1621401484992,16.83
2013-01-07,13.9880589000655,0.89,16.067068735861,16.83
2013-01-08,14.2896882024928,0.903,16.1103108945126,16.83
2013-01-09,14.2614104553903,1.29,15.8585249920094,17.54
2013-01-10,14.2708363710911,1.29,16.0551081387871,17.54
2013-01-11,13.9315034058604,1.6,15.9566632244101,18.0
2013-01-14,13.827818333151,1.44,15.387768158462,17.2792
2013-01-15,13.4884853679203,1.49,14.9022905900545,16.75
2013-01-16,13.7901146703476,1.5,15.5208681361555,16.98
2013-01-17,13.6487259348348,1.45,15.4162895822535,16.16
2013-01-18,13.6110222720314,1.32,15.3340988126178,16.16
2013-01-22,13.9974848157664,1.41,15.4803861152902,17.0
2013-01-23,14.2048549611851,1.42,15.7636069203593,17.0
2013-01-24,13.827818333151,1.4,13.8160230301687,18.12
2013-01-25,14.1105958041766,1.37,13.4903267713887,18.75
2013-01-28,14.1671512983817,1.25,13.7954753377598,18.25
2013-01-29,13.5921704406297,1.14,14.0543149257168,18.25
2013-01-30,13.4790594522195,1.08,14.0101527211364,18.25
2013-01-31,13.4602076208178,1.28,13.9690573363186,18.21
2013-02-01,13.3093929696041,1.25,13.9117078067594,18.21
2013-02-04,13.186856065493,1.24,13.5650345008037,18.21
2013-02-05,13.2811152225016,1.25,14.0412502735284,18.21
2013-02-06,13.7241332604417,1.22,14.0261001839015,18.21
